TagNameGroup,TagName,TagType,Writable,G0,G1,G2
ASF,DRM_LASignatureCert,?,false,ASF,ASF,Author
ASF,DRM_LASignatureLicSrvCert,?,false,ASF,ASF,Author
ASF,DRM_LASignaturePrivKey,?,false,ASF,ASF,Author
ASF,DRM_LASignatureRootCert,?,false,ASF,ASF,Author
ASF,DRM_LicenseAcqURL,?,false,ASF,ASF,Author
ASF,DRM_V1LicenseAcqURL,?,false,ASF,ASF,Author
ASF,DVDID,?,false,ASF,ASF,Author
ASF,Description,?,false,ASF,ASF,Author
ASF,Director,?,false,ASF,ASF,Author
ASF,Duration,?,false,ASF,ASF,Author
ASF,EncodedBy,?,false,ASF,ASF,Author
ASF,EncodingSettings,?,false,ASF,ASF,Author
ASF,EncodingTime,?,false,ASF,ASF,Time
ASF,FileSize,?,false,ASF,ASF,Time
ASF,Genre,?,false,ASF,ASF,Time
ASF,GenreID,?,false,ASF,ASF,Time
ASF,HasArbitraryDataStream,?,false,ASF,ASF,Time
ASF,HasAttachedImages,?,false,ASF,ASF,Time
ASF,HasAudio,?,false,ASF,ASF,Time
ASF,HasFileTransferStream,?,false,ASF,ASF,Time
ASF,HasImage,?,false,ASF,ASF,Time
ASF,HasScript,?,false,ASF,ASF,Time
ASF,HasVideo,?,false,ASF,ASF,Time
ASF,ISRC,?,false,ASF,ASF,Time
ASF,InitialKey,?,false,ASF,ASF,Time
ASF,IsVBR,?,false,ASF,ASF,Time
ASF,Is_Protected,?,false,ASF,ASF,Time
ASF,Is_Trusted,?,false,ASF,ASF,Time
ASF,Language,?,false,ASF,ASF,Time
ASF,Lyrics,?,false,ASF,ASF,Time
ASF,Lyrics_Synchronised,?,false,ASF,ASF,Time
ASF,MCDI,?,false,ASF,ASF,Time
ASF,MediaClassPrimaryID,?,false,ASF,ASF,Time
ASF,MediaClassSecondaryID,?,false,ASF,ASF,Time
ASF,MediaCredits,?,false,ASF,ASF,Time
ASF,MediaIsDelay,?,false,ASF,ASF,Time
ASF,MediaIsFinale,?,false,ASF,ASF,Time
ASF,MediaIsLive,?,false,ASF,ASF,Time
ASF,MediaIsPremiere,?,false,ASF,ASF,Time
ASF,MediaIsRepeat,?,false,ASF,ASF,Time
ASF,MediaIsSAP,?,false,ASF,ASF,Time
ASF,MediaIsStereo,?,false,ASF,ASF,Time
ASF,MediaIsSubtitled,?,false,ASF,ASF,Time
ASF,MediaIsTape,?,false,ASF,ASF,Time
ASF,MediaNetworkAffiliation,?,false,ASF,ASF,Time
ASF,MediaOriginalBroadcastDateTime,?,false,ASF,ASF,Time
ASF,MediaOriginalChannel,?,false,ASF,ASF,Time
ASF,MediaStationCallSign,?,false,ASF,ASF,Time
ASF,MediaStationName,?,false,ASF,ASF,Time
ASF,ModifiedBy,?,false,ASF,ASF,Time
ASF,Mood,?,false,ASF,ASF,Time
ASF,NSC_Address,?,false,ASF,ASF,Time
ASF,NSC_Description,?,false,ASF,ASF,Time
ASF,NSC_Email,?,false,ASF,ASF,Time
ASF,NSC_Name,?,false,ASF,ASF,Time
ASF,NSC_Phone,?,false,ASF,ASF,Time
ASF,NumberOfFrames,?,false,ASF,ASF,Time
ASF,OptimalBitrate,?,false,ASF,ASF,Time
ASF,OriginalAlbumTitle,?,false,ASF,ASF,Time
ASF,OriginalArtist,?,false,ASF,ASF,Time
ASF,OriginalFileName,?,false,ASF,ASF,Time
ASF,OriginalLyricist,?,false,ASF,ASF,Time
ASF,OriginalReleaseTime,?,false,ASF,ASF,Time
ASF,OriginalReleaseYear,?,false,ASF,ASF,Time
ASF,ParentalRating,?,false,ASF,ASF,Time
ASF,ParentalRatingReason,?,false,ASF,ASF,Time
ASF,PartOfSet,?,false,ASF,ASF,Time
ASF,PeakBitrate,?,false,ASF,ASF,Time
ASF,PeakValue,?,false,ASF,ASF,Time
ASF,Period,?,false,ASF,ASF,Time
ASF,PlaylistDelay,?,false,ASF,ASF,Time
ASF,Producer,?,false,ASF,ASF,Time
ASF,PromotionURL,?,false,ASF,ASF,Time
ASF,ProtectionType,?,false,ASF,ASF,Time
ASF,Provider,?,false,ASF,ASF,Time
ASF,ProviderCopyright,?,false,ASF,ASF,Time
ASF,ProviderRating,?,false,ASF,ASF,Time
ASF,ProviderStyle,?,false,ASF,ASF,Time
ASF,Publisher,?,false,ASF,ASF,Time
ASF,RadioStationName,?,false,ASF,ASF,Time
ASF,RadioStationOwner,?,false,ASF,ASF,Time
ASF,Rating,?,false,ASF,ASF,Time
ASF,Seekable,?,false,ASF,ASF,Time
ASF,SharedUserRating,?,false,ASF,ASF,Time
ASF,Signature_Name,?,false,ASF,ASF,Time
ASF,StreamTypeInfo,?,false,ASF,ASF,Time
ASF,Stridable,?,false,ASF,ASF,Time
ASF,Subtitle,?,false,ASF,ASF,Time
ASF,SubtitleDescription,?,false,ASF,ASF,Time
ASF,SubscriptionContentID,?,false,ASF,ASF,Time
ASF,Text,?,false,ASF,ASF,Time
ASF,Title,?,false,ASF,ASF,Time
ASF,ToolName,?,false,ASF,ASF,Time
ASF,ToolVersion,?,false,ASF,ASF,Time
ASF,Track,?,false,ASF,ASF,Time
ASF,TrackNumber,?,false,ASF,ASF,Time
ASF,UniqueFileIdentifier,?,false,ASF,ASF,Time
ASF,UserWebURL,?,false,ASF,ASF,Time
ASF,VBRPeak,?,false,ASF,ASF,Time
ASF,VideoClosedCaptioning,?,false,ASF,ASF,Time
ASF,VideoFrameRate,?,false,ASF,ASF,Time
ASF,VideoHeight,?,false,ASF,ASF,Time
ASF,VideoWidth,?,false,ASF,ASF,Time
ASF,WMADRCAverageReference,?,false,ASF,ASF,Time
ASF,WMADRCAverageTarget,?,false,ASF,ASF,Time
ASF,WMADRCPeakReference,?,false,ASF,ASF,Time
ASF,WMADRCPeakTarget,?,false,ASF,ASF,Time
ASF,WMCollectionGroupID,?,false,ASF,ASF,Time
ASF,WMCollectionID,?,false,ASF,ASF,Time
ASF,WMContentID,?,false,ASF,ASF,Time
ASF,Writer,?,false,ASF,ASF,Author
ASF,Year,?,false,ASF,ASF,Time
ASF,FileID,binary,false,ASF,ASF,Video
ASF,FileLength,int64u,false,ASF,ASF,Video
ASF,CreationDate,int64u,false,ASF,ASF,Time
ASF,DataPackets,int64u,false,ASF,ASF,Time
ASF,Duration,int64u,false,ASF,ASF,Time
ASF,SendDuration,int64u,false,ASF,ASF,Time
ASF,Preroll,int64u,false,ASF,ASF,Time
ASF,Flags,int32u,false,ASF,ASF,Time
ASF,MinPacketSize,int32u,false,ASF,ASF,Time
ASF,MaxPacketSize,int32u,false,ASF,ASF,Time
ASF,MaxBitrate,int32u,false,ASF,ASF,Time
ASF,Padding,?,false,ASF,ASF,Other
ASF,ScriptCommand,?,false,ASF,ASF,Other
ASF,ContentEncryption,?,false,ASF,ASF,Other
ASF,DigitalSignature,?,false,ASF,ASF,Other
ASF,ExtendedContentEncryption,?,false,ASF,ASF,Other
ASF,ErrorCorrection,?,false,ASF,ASF,Other
ASF,StreamBitrateProps,?,false,ASF,ASF,Other
ASF,BitrateMutualExclusion,?,false,ASF,ASF,Other
ASF,Marker,?,false,ASF,ASF,Other
ASF,ExtendedStreamProps,?,false,ASF,ASF,Other
ASF,AdvancedContentEncryption,?,false,ASF,ASF,Other
ASF,TimecodeIndexParms,?,false,ASF,ASF,Other
ASF,Compatibility,?,false,ASF,ASF,Other
ASF,LanguageList,?,false,ASF,ASF,Other
ASF,AdvancedMutualExcl,?,false,ASF,ASF,Other
ASF,BandwidthSharing,?,false,ASF,ASF,Other
ASF,Reserved1,?,false,ASF,ASF,Other
ASF,GroupMutualExclusion,?,false,ASF,ASF,Other
ASF,StreamPrioritization,?,false,ASF,ASF,Other
ASF,IndexParameters,?,false,ASF,ASF,Other
ASF,SimpleIndex,?,false,ASF,ASF,Other
ASF,TimecodeIndex,?,false,ASF,ASF,Other
ASF,Data,?,false,ASF,ASF,Other
ASF,Index,?,false,ASF,ASF,Other
ASF,MediaIndex,?,false,ASF,ASF,Other
ASF,PictureType,?,false,ASF,ASF,Image
ASF,PictureMIMEType,?,false,ASF,ASF,Image
ASF,PictureDescription,?,false,ASF,ASF,Image
ASF,Picture,?,false,ASF,ASF,Preview
ASF,StreamType,binary,false,ASF,ASF,Video
ASF,ErrorCorrectionType,binary,false,ASF,ASF,Video
ASF,TimeOffset,int64u,false,ASF,ASF,Video
ASF,StreamNumber,int16u,false,ASF,ASF,Video
ASF,AudioCodecID,int16u,false,ASF,ASF,Video
ASF,ImageWidth,int32u,false,ASF,ASF,Video
ASF,AudioChannels,int16u,false,ASF,ASF,Video
ASF,AudioSampleRate,int32u,false,ASF,ASF,Video
ASF,ImageHeight,int32u,false,ASF,ASF,Video
AVI1,InterleavedField,int8u,false,APP0,AVI1,Image
Adobe,Adobe,?,true,APP14,Adobe,Image
Adobe,DCTEncodeVersion,int16u,false,APP14,Adobe,Image
Adobe,APP14Flags0,int16u,false,APP14,Adobe,Image
Adobe,APP14Flags1,int16u,false,APP14,Adobe,Image
Adobe,ColorTransform,int8u,false,APP14,Adobe,Image
AdobeCM,AdobeCMType,int16u,false,APP13,AdobeCM,Image
Apple,MakerNoteVersion,int32s,true,MakerNotes,Apple,Image
Apple,AEMatrix,?,false,MakerNotes,Apple,Image
Apple,AEStable,int32s,true,MakerNotes,Apple,Image
Apple,AETarget,int32s,true,MakerNotes,Apple,Image
Apple,AEAverage,int32s,true,MakerNotes,Apple,Image
Apple,AFStable,int32s,true,MakerNotes,Apple,Image
Apple,AccelerationVector,rational64s,true,MakerNotes,Apple,Camera
Apple,HDRImageType,int32s,true,MakerNotes,Apple,Camera
Apple,BurstUUID,string,true,MakerNotes,Apple,Camera
Apple,FocusDistanceRange,rational64s,true,MakerNotes,Apple,Camera
Apple,OISMode,int32s,true,MakerNotes,Apple,Camera
Apple,MediaGroupUUID,string,true,MakerNotes,Apple,Camera
Apple,ImageCaptureType,int32s,true,MakerNotes,Apple,Camera
Apple,ImageUniqueID,string,true,MakerNotes,Apple,Camera
Apple,LivePhotoVideoIndex,?,true,MakerNotes,Apple,Camera
Apple,ImageProcessingFlags,int32s,true,MakerNotes,Apple,Camera
Apple,QualityHint,string,true,MakerNotes,Apple,Camera
Apple,LuminanceNoiseAmplitude,rational64s,true,MakerNotes,Apple,Camera
Apple,ImageCaptureReqestID,string,true,MakerNotes,Apple,Camera
Apple,HDRHeadroom,rational64s,true,MakerNotes,Apple,Camera
Apple,SceneFlags,int32s,true,MakerNotes,Apple,Camera
Apple,SignalToNoiseRatioType,int32s,true,MakerNotes,Apple,Camera
Apple,SignalToNoiseRatio,rational64s,true,MakerNotes,Apple,Camera
Apple,FocusPosition,int32s,true,MakerNotes,Apple,Camera
Apple,HDRGain,rational64s,true,MakerNotes,Apple,Camera
Apple,AFMeasuredDepth,int32s,true,MakerNotes,Apple,Camera
Apple,AFConfidence,int32s,true,MakerNotes,Apple,Camera
Apple,ColorCorrectionMatrix,?,false,MakerNotes,Apple,Camera
Apple,GreenGhostMitigationStatus,int32s,true,MakerNotes,Apple,Camera
Apple,SemanticStyle,?,false,MakerNotes,Apple,Camera
Apple,SemanticStyleRenderingVer,?,false,MakerNotes,Apple,Camera
Apple,SemanticStylePreset,?,false,MakerNotes,Apple,Camera
Apple,FrontFacingCamera,int32s,true,MakerNotes,Apple,Camera
Apple,RunTimeEpoch,?,false,MakerNotes,Apple,Image
Apple,RunTimeFlags,?,false,MakerNotes,Apple,Image
Apple,RunTimeScale,?,false,MakerNotes,Apple,Image
Apple,RunTimeValue,?,false,MakerNotes,Apple,Image
Audible,ChapterCount,?,false,Audible,Audible,Audio
Audible,CoverArt,?,false,Audible,Audible,Preview
Audible,Author,?,false,Audible,Audible,Author
Audible,Copyright,?,false,Audible,Audible,Author
Audible,PublishDateStart,?,false,Audible,Audible,Time
Audible,PublishDate,?,false,Audible,Audible,Time
Audible,CoverArt,?,false,QuickTime,Audible,Preview
Audible,CoverArtType,?,false,QuickTime,Audible,Preview
Audible,AlbumArtist,?,false,QuickTime,Audible,Author
Audible,Album,?,false,QuickTime,Audible,Author
Audible,Artist,?,false,QuickTime,Audible,Author
Audible,Comment,?,false,QuickTime,Audible,Author
Audible,Genre,?,false,QuickTime,Audible,Author
Audible,Subtitle,?,false,QuickTime,Audible,Author
Audible,CreatorTool,?,false,QuickTime,Audible,Author
Audible,Title,?,false,QuickTime,Audible,Author
Audible,Year,?,false,QuickTime,Audible,Time
Audible,iTunesMediaType,?,false,QuickTime,Audible,Time
Audible,ChapterName,?,false,QuickTime,Audible,Time
Audible,ChapterNumber,int32u,false,QuickTime,Audible,Audio
CBOR,AuthorIdentifier,?,false,JUMBF,CBOR,Author
CBOR,AuthorName,?,false,JUMBF,CBOR,Author
CBOR,Format,?,false,JUMBF,CBOR,Author
CBOR,Title,?,false,JUMBF,CBOR,Author
CBOR,DocumentID,?,false,JUMBF,CBOR,Author
CBOR,InstanceID,?,false,JUMBF,CBOR,Author
CBOR,Relationship,?,false,JUMBF,CBOR,Author
CBOR,ThumbnailHash,?,false,JUMBF,CBOR,Author
CBOR,ThumbnailURL,?,false,JUMBF,CBOR,Author
Canon,AFConfigTool,int32s,true,MakerNotes,Canon,Camera
Canon,AFTrackingSensitivity,int32s,true,MakerNotes,Canon,Camera
Canon,AFAccelDecelTracking,int32s,true,MakerNotes,Canon,Camera
Canon,AFPointSwitching,int32s,true,MakerNotes,Canon,Camera
Canon,AIServoFirstImage,int32s,true,MakerNotes,Canon,Camera
Canon,AIServoSecondImage,int32s,true,MakerNotes,Canon,Camera
Canon,USMLensElectronicMF,int32s,true,MakerNotes,Canon,Camera
Canon,AFAssistBeam,int32s,true,MakerNotes,Canon,Camera
Canon,OneShotAFRelease,int32s,true,MakerNotes,Canon,Camera
Canon,AutoAFPointSelEOSiTRAF,int32s,true,MakerNotes,Canon,Camera
Canon,LensDriveWhenAFImpossible,int32s,true,MakerNotes,Canon,Camera
Canon,SelectAFAreaSelectionMode,int32s,true,MakerNotes,Canon,Camera
Canon,AFAreaSelectionMethod,int32s,true,MakerNotes,Canon,Camera
Canon,OrientationLinkedAF,int32s,true,MakerNotes,Canon,Camera
Canon,ManualAFPointSelPattern,int32s,true,MakerNotes,Canon,Camera
Canon,AFPointDisplayDuringFocus,int32s,true,MakerNotes,Canon,Camera
Canon,VFDisplayIllumination,int32s,true,MakerNotes,Canon,Camera
Canon,AFStatusViewfinder,int32s,true,MakerNotes,Canon,Camera
Canon,InitialAFPointInServo,int32s,true,MakerNotes,Canon,Camera
Canon,NumAFPoints,int16u,false,MakerNotes,Canon,Camera
Canon,ValidAFPoints,int16u,false,MakerNotes,Canon,Camera
Canon,CanonImageWidth,int16u,false,MakerNotes,Canon,Image
Canon,CanonImageHeight,int16u,false,MakerNotes,Canon,Image
Canon,AFImageWidth,int16u,false,MakerNotes,Canon,Image
Canon,AFImageHeight,int16u,false,MakerNotes,Canon,Image
Canon,AFAreaWidth,int16u,false,MakerNotes,Canon,Image
Canon,AFAreaHeight,int16u,false,MakerNotes,Canon,Image
Canon,AFAreaXPositions,int16s,false,MakerNotes,Canon,Image
Canon,AFAreaYPositions,int16s,false,MakerNotes,Canon,Image
Canon,AFPointsInFocus,int16s,false,MakerNotes,Canon,Image
Canon,PrimaryAFPoint,int16u,false,MakerNotes,Canon,Image
Canon,Canon_AFInfo_0x000b,int16u,false,MakerNotes,Canon,Image
Canon,PrimaryAFPoint,int16u,false,MakerNotes,Canon,Image
Canon,AFInfoSize,int16u,false,MakerNotes,Canon,Camera
Canon,AFAreaMode,int16u,false,MakerNotes,Canon,Camera
Canon,NumAFPoints,int16u,false,MakerNotes,Canon,Camera
Canon,ValidAFPoints,int16u,false,MakerNotes,Canon,Camera
Canon,CanonImageWidth,int16u,false,MakerNotes,Canon,Image
Canon,CanonImageHeight,int16u,false,MakerNotes,Canon,Image
Canon,AFImageWidth,int16u,false,MakerNotes,Canon,Image
Canon,AFImageHeight,int16u,false,MakerNotes,Canon,Image
Canon,AFAreaWidths,int16s,false,MakerNotes,Canon,Image
Canon,AFAreaHeights,int16s,false,MakerNotes,Canon,Image
Canon,AFAreaXPositions,int16s,false,MakerNotes,Canon,Image
Canon,AFAreaYPositions,int16s,false,MakerNotes,Canon,Image
Canon,AFPointsInFocus,int16s,false,MakerNotes,Canon,Image
Canon,AFPointsSelected,int16s,false,MakerNotes,Canon,Image
Canon,Canon_AFInfo2_0x000d,int16s,false,MakerNotes,Canon,Image
Canon,PrimaryAFPoint,int16u,false,MakerNotes,Canon,Image
Canon,AFMicroAdjMode,int32s,true,MakerNotes,Canon,Camera
Canon,AFMicroAdjValue,rational64s,true,MakerNotes,Canon,Camera
Canon,AmbienceSelection,int32s,true,MakerNotes,Canon,Camera
Canon,AspectRatio,int32u,true,MakerNotes,Canon,Camera
Canon,CroppedImageWidth,int32u,true,MakerNotes,Canon,Camera
Canon,CroppedImageHeight,int32u,true,MakerNotes,Canon,Camera
Canon,CroppedImageLeft,int32u,true,MakerNotes,Canon,Camera
Canon,CroppedImageTop,int32u,true,MakerNotes,Canon,Camera
Canon,ImageWidth,int32u,false,MakerNotes,Canon,Image
Canon,ImageHeight,int32u,false,MakerNotes,Canon,Image
Canon,TimeStamp,?,false,MakerNotes,Canon,Time
Canon,FNumber,int8u,true,MakerNotes,Canon,Image
Canon,ExposureTime,int8u,true,MakerNotes,Canon,Image
Canon,ISO,int8u,true,MakerNotes,Canon,Image
Canon,FlashMeteringMode,int8u,true,MakerNotes,Canon,Image
Canon,CameraTemperature,int8u,true,MakerNotes,Canon,Image
Canon,MacroMagnification,int8u,true,MakerNotes,Canon,Image
Canon,FocalLength,int16uRev,true,MakerNotes,Canon,Image
Canon,CameraOrientation,int8u,true,MakerNotes,Canon,Image
Canon,FocusDistanceUpper,int16uRev,true,MakerNotes,Canon,Image
Canon,FocusDistanceLower,int16uRev,true,MakerNotes,Canon,Image
Canon,WhiteBalance,int16u,true,MakerNotes,Canon,Image
Canon,ColorTemperature,int16u,true,MakerNotes,Canon,Image
Canon,LensType,int16uRev,true,MakerNotes,Canon,Image
Canon,MinFocalLength,int16uRev,true,MakerNotes,Canon,Image
Canon,MaxFocalLength,int16uRev,true,MakerNotes,Canon,Image
Canon,FirmwareVersion,string,true,MakerNotes,Canon,Image
Canon,DirectoryIndex,int32u,true,MakerNotes,Canon,Image
Canon,FileIndex,int32u,true,MakerNotes,Canon,Image
Canon,LensModel,string,true,MakerNotes,Canon,Image
Canon,ExposureTime,int8u,true,MakerNotes,Canon,Image
Canon,FocalLength,int16u,true,MakerNotes,Canon,Image
Canon,LensType,int16uRev,true,MakerNotes,Canon,Image
Canon,MinFocalLength,int16u,true,MakerNotes,Canon,Image
Canon,MaxFocalLength,int16u,true,MakerNotes,Canon,Image
Canon,SharpnessFrequency,int8u,true,MakerNotes,Canon,Image
Canon,Sharpness,int8s,true,MakerNotes,Canon,Image
Canon,WhiteBalance,int8u,true,MakerNotes,Canon,Image
Canon,SharpnessFrequency,int8u,true,MakerNotes,Canon,Image
Canon,ColorTemperature,int16u,true,MakerNotes,Canon,Image
Canon,Sharpness,int8s,true,MakerNotes,Canon,Image
Canon,WhiteBalance,int8u,true,MakerNotes,Canon,Image
Canon,PictureStyle,int8u,true,MakerNotes,Canon,Image
Canon,ColorTemperature,int16u,true,MakerNotes,Canon,Image
Canon,PictureStyle,int8u,true,MakerNotes,Canon,Image
Canon,FNumber,int8u,true,MakerNotes,Canon,Image
Canon,ExposureTime,int8u,true,MakerNotes,Canon,Image
Canon,ISO,int8u,true,MakerNotes,Canon,Image
Canon,CameraTemperature,int8u,true,MakerNotes,Canon,Image
Canon,FocalLength,int16uRev,true,MakerNotes,Canon,Image
Canon,CameraOrientation,int8u,true,MakerNotes,Canon,Image
Canon,FocusDistanceUpper,int16uRev,true,MakerNotes,Canon,Image
Canon,FocusDistanceLower,int16uRev,true,MakerNotes,Canon,Image
Canon,WhiteBalance,int16u,true,MakerNotes,Canon,Image
Canon,ColorTemperature,int16u,true,MakerNotes,Canon,Image
Canon,PictureStyle,int8u,true,MakerNotes,Canon,Image
Canon,LensType,int16uRev,true,MakerNotes,Canon,Image
Canon,MinFocalLength,int16uRev,true,MakerNotes,Canon,Image
Canon,MaxFocalLength,int16uRev,true,MakerNotes,Canon,Image
Canon,FirmwareVersion,string,true,MakerNotes,Canon,Image
Canon,FileIndex,int32u,true,MakerNotes,Canon,Image
Canon,DirectoryIndex,int32u,true,MakerNotes,Canon,Image
Canon,ExposureTime,int8u,true,MakerNotes,Canon,Image
Canon,FocalLength,int16uRev,true,MakerNotes,Canon,Image
Canon,LensType,int16uRev,true,MakerNotes,Canon,Image
Canon,MinFocalLength,int16uRev,true,MakerNotes,Canon,Image
Canon,MaxFocalLength,int16uRev,true,MakerNotes,Canon,Image
Canon,FocalType,int8u,true,MakerNotes,Canon,Image
Canon,WhiteBalance,int8u,true,MakerNotes,Canon,Image
Canon,ColorTemperature,int16uRev,true,MakerNotes,Canon,Image
Canon,CanonImageSize,int16u,true,MakerNotes,Canon,Image
Canon,JPEGQuality,int8u,true,MakerNotes,Canon,Image
Canon,PictureStyle,int8u,true,MakerNotes,Canon,Image
Canon,Saturation,int8s,true,MakerNotes,Canon,Image
Canon,ColorTone,int8s,true,MakerNotes,Canon,Image
Canon,Sharpness,int8s,true,MakerNotes,Canon,Image
Canon,Contrast,int8s,true,MakerNotes,Canon,Image
Canon,ISO,string,true,MakerNotes,Canon,Image
Canon,FNumber,int8u,true,MakerNotes,Canon,Image
Canon,ExposureTime,int8u,true,MakerNotes,Canon,Image
Canon,ISO,int8u,true,MakerNotes,Canon,Image
Canon,CameraTemperature,int8u,true,MakerNotes,Canon,Image
Canon,MacroMagnification,int8u,true,MakerNotes,Canon,Image
Canon,FocalLength,int16uRev,true,MakerNotes,Canon,Image
Canon,CameraOrientation,int8u,true,MakerNotes,Canon,Image
Canon,FocusDistanceUpper,int16uRev,true,MakerNotes,Canon,Image
Canon,FocusDistanceLower,int16uRev,true,MakerNotes,Canon,Image
Canon,WhiteBalance,int16u,true,MakerNotes,Canon,Image
